"MAIN SOCKET 1200 GEN 10TH"
"11338","Thùng máy Case 1st Player Black Sir B6 (No Fan)","810,000đ","12(tháng)"
"11333","Thùng máy Case 1st Player Rainbow R5 (No Fan)","510,000đ"
"11300","Thùng máy Case Sama Orion (No Fan)","530,000đ","12(tháng)"
"3405","Thùng máy Case Jonsbo MOD1 Mini (Đỏ Đen/No Fan)","3,990,000đ"
"3381","Thùng máy Case Aerocool Cylon Mini RGB (Tặng 1 Fan 8cm)","440,000đ","12(tháng)"
"3367","Thùng máy Case Jetek Game 9015 (No Fan)","880,000đ","12(tháng)"
"3346","Thùng máy Case Jetek Game X9131B (No Fan)","350,000đ","12(tháng)"
"3337","Thùng máy Case Jetek Game EM1 (No Fan)","290,000đ"
"3327","Thùng máy Case Sama A34 (No Fan)","260,000đ"
"3319","Thùng máy Case Sama L01","350,000đ","12(tháng)"
"3317","Thùng máy Case Vision Game B15 (No Fan)","510,000đ","12(tháng)"
"3311","Thùng máy Case Vision V28xx (No Fan)","229,000đ"
"3309","Thùng máy Case Vision V3607 (No Fan)","450,000đ"
"FAN CASE MỚI"
"179403","Fan Case Jetek 12cm JQC-120I RGB","65,000đ","6(tháng)"
"177907","Fan Case VSP V207 ARGB 12cm LED RGB/USB 3.0 TRAY (No Box)","75,000đ","12(tháng)"
"174841","Fan Case Thermaltake Pure Duo 12 ARGB Sync Radiator Fan (2-Fan Pack)-Black","940,000đ","24(tháng)"
"175491","Fan Case VSP V203B LED ARGB 12cm","65,000đ","3(tháng)"
"173600","Fan Case ID-COOLING DF-12025-ARGB Trio Snow (Pack 3 Fan)","690,000đ","12(tháng)"
"157025","Fan Case Cooler Master SickleFlow 120 ARGB White Edition 3in1 (MFX-B2DW-18NPA-R1)","700,000đ","12(tháng)"
"170838","Fan Case Cooler Master SickleFlow 120 RGB (MFX-B2DN-18NPC-R1)","280,000đ","12(tháng)"
"170844","Fan Case Cooler Master SickleFlow 120 Red (MFX-B2DN-18NPR-R1)","230,000đ","12(tháng)"
"170841","Fan Case Cooler Master SickleFlow 120 Blue (MFX-B2DN-18NPB-R1)","230,000đ","12(tháng)"
"170835","Fan Case VSP V-102 12cm","35,000đ","3(tháng)"
"170837","Fan Case VSP V-101 Led 12cm","35,000đ","3(tháng)"
"166793","Fan Case Xigmatek Galaxy III Royal ARTIC BR120 ARGB (EN46881) Pack 3 Fan","595,000đ","12(tháng)"
"164248","Fan Case VSP V203 LED RGB 12cm","50,000đ","3(tháng)"
"163576","Fan Case Asus ROG Strix XF120 12cm (XF120A1)","790,000đ","60(tháng)"
"164247","Fan Case VSP V306B LED ARGB 12cm","90,000đ","3(tháng)"
"164246","Fan Case VSP V304B LED ARGB 12cm","89,000đ","3(tháng)"
"164182","Fan Case VSP V304C LED ARGB Pack 3 Fan (Hub + Remote)","319,000đ","12(tháng)"
"164021","Fan Case VSP 12cm Led Xanh Lá (33 đèn) - không hộp","48,000đ","3(tháng)"
"164022","Fan Case VSP 12cm Led Đỏ (33 đèn) - không hộp","48,000đ","3(tháng)"
"164024","Fan Case VSP 12cm Led Đỏ (15 đèn) - không hộp","40,000đ","3(tháng)"
"163122","Fan Case VSP V206 RGB Pack 3 Fan (Hub + Remote)","310,000đ","3(tháng)"
"160829","Fan Case Aerocool P7-F12 Pro RGB LED Lighting - Pack 3 Fan","430,000đ","24(tháng)"
"159673","Fan Case Xigmatek Galaxy III DX200 ARGB (EN46089) Pack 2 Fan","540,000đ","12(tháng)"
"159672","Fan Case Xigmatek Galaxy III Royal BX120 Essential Arctic ARGB (EN46461) Pack 3 Fan","540,000đ","12(tháng)"
"159677","Fan Case Xigmatek Galaxy III Starz X20A Arctic White ARGB (EN46782) Pack 3 Fan","350,000đ","12(tháng)"
"159674","Fan Case Xigmatek Galaxy III Starz X20A Black ARGB (EN46775) Pack 3 Fan","390,000đ","12(tháng)"
"152441","Fan Case Coolmoon Y1 LED RGB 12cm Pack 6 Fan (Hub + Remote)","450,000đ","6(tháng)"
"152445","Fan Case Coolmoon D1 LED RGB 12cm Pack 6 Fan (Hub + Remote)","450,000đ","6(tháng)"
"149913","Fan Case VSP V209C ARGB 12cm Pack 5 Fan (Hub + Remote)","480,000đ","12(tháng)"
"149912","Fan Case VSP V306C ARGB 12cm Pack 3 Fan (Hub + Remote)","360,000đ","12(tháng)"
"133328","Fan Case Thermaltake Pure Duo 12 ARGB Sync Radiator Fan (2-Fan Pack)-White (CL-F097-PL12SW-A)","940,000đ","24(tháng)"
"132029","Fan Case Cooler RGB (CF RGB PC COOLERK) Pack 3 Fan","550,000đ","6(tháng)"
"114612","Fan Case Jetek 140RGB-Pro-Led 14cm (JBC1X025S)","150,000đ","6(tháng)"
"98890","Fan Case VSP V202 Led Rainbow 12cm (2 mặt Led)","59,000đ","3(tháng)"
"97624","Fan Case Xigmatek Galaxy III Royal BX120 ARGB (EN46119) Pack 3 Fan","595,000đ","12(tháng)"
"88844","Fan Case VSP V208 ARGB 12cm","69,000đ","12(tháng)"
"88819","Fan Case VSP V208B ARGB 12cm Pack 3 Fan (Hub + Remote)","299,000đ","12(tháng)"
"85568","Fan Case ID-COOLING ZF-12025 Piglet Pink (ID-FAN-ZF-12025-PP)","239,000đ","12(tháng)"
"85164","Fan Case VSP V209 RGB 12cm","89,000đ","3(tháng)"
"85142","Fan Case VSP V209B RGB 12cm Pack 3 Fan (Hub + Remote)","280,000đ","12(tháng)"
"62228","Fan Case Xigmatek Galaxy III Essential BX120 ARGB (EN45433) Pack 3 Fan","570,000đ","12(tháng)"
"59795","Fan Case VSP V207 ARGB 12cm Pack 3 Fan (Hub + Remote)","299,000đ","12(tháng)"
"59269","Hub điều khiển Fan Case 10 cổng (1x Remote, 1x Cáp nguồn, 1x Board)","99,000đ","6(tháng)"
"59249","Fan Case WM-STAR V8 RGB 12cm","49,000đ","6(tháng)"
"59245","Fan Case WM-STAR V7 RGB 12cm","89,000đ","6(tháng)"
"59238","Fan Case WM-STAR V5 RGB 12cm","99,000đ","6(tháng)"
"59236","Fan Case WM-STAR V2 RGB 12cm","115,000đ","6(tháng)"
"59231","Fan Case WM-STAR V1 RGB 12cm","83,000đ","6(tháng)"
"52708","Fan Case VSP V201 Led RGB 12cm","79,000đ","3(tháng)"
"52702","Fan Case VSP V202B Led Rainbow 12cm","69,000đ","3(tháng)"
"52697","Fan Case VSP V102 Led 12cm","69,000đ","3(tháng)"
"43553","Fan Case 12cm Led RGB (33 bóng) quạt trắng sữa","79,000đ","3(tháng)"
"39964","Fan Case Marvo 12 (FN-10BU) Led Xanh Dương","89,000đ"
"39912","Fan Case Bitfenix 120mm (BFF-BLF-12025G-RP) Xanh Lá","79,000đ"
"38562","Fan Case 12 RGB 12cm màu trắng","119,000đ"
"38559","Fan Case Marvo 12 (FN-10RD) Led Đỏ","89,000đ"
"38553","Fan Case Sahara 12 18RGB LED","149,000đ"
"38550","Fan Case 12 18RGB 1.3 LED (AND SOON THE DARKNESS)","119,000đ"
"38157","Fan Case Xigmatek X12R (EN42487) 12cm Led Đỏ","80,000đ","6(tháng)"
"36766","Fan Case Corsair ML120 PRO RGB 12cm PWM Premium Magnetic Levitation Fan - Single Pack","490,000đ","12(tháng)"
"36597","Fan Case VSP 12cm Led 5 màu (33 bóng)","58,000đ","3(tháng)"
"36184","Fan Case VSP V206B RGB 12cm Pack 3 Fan (Hub + Remote)","310,000đ","3(tháng)"
"32455","Fan Case Jetek JBC–K312ORGB–PROII 12cm RGB (Pack 3 Fan)","650,000đ","12(tháng)"
"32343","Fan Case Jetek JCC-120RGBTC 12cm RGB","130,000đ"
"29802","Fan Case ID-COOLING DF-12025-ARGB Trio (Pack 3 Fan)","650,000đ","12(tháng)"
"27390","Fan Case Cooler Master MasterFan Pro 120 Air Pressure RGB","245,000đ","12(tháng)"
"23185","Fan Case Darkflash DF800 RGB 14cm Pack 7 Fan (Hub + Remote)","990,000đ","6(tháng)"
"23183","Fan Case Darkflash CF8 Pro RGB 12cm Pack 7 Fan (Hub + Remote)","830,000đ","6(tháng)"
"23177","Fan Case 1st Player R1 Fanring 12cm RGB","55,000đ","6(tháng)"
"18193","Fan Case Redragon GC-F008 12cm RGB Pack 3 Fan (Hub + Remote)","429,000đ","3(tháng)"
"18187","Fan Case Redragon GC-F006 12cm RGB Pack 3 Fan (Hub + Remote)","490,000đ","3(tháng)"
"18181","Fan Case Raijintek Iris ADD-3 12cm RGB Pack 3 Fan (Hub + Remote)","699,000đ","12(tháng)"
"18168","Fan Case Raijintek Iris Orcus 12cm RGB","119,000đ","12(tháng)"
"18158","Fan Case Raijintek Iris ADD-1 12cm RGB","169,000đ","12(tháng)"
"18152","Fan Case Darkflash CF8 Pro 12cm RGB Pack 5 Fan (Hub + Remote)","465,000đ","6(tháng)"
"18106","Fan Case Aigo ICY D1 12cm RGB","70,000đ","6(tháng)"
"18028","Fan Case VSP 12cm Led Xanh Lá (33 bóng)","50,000đ"
"18027","Fan Case VSP 12cm Led Xanh Dương (33 bóng)","50,000đ"
"18022","Fan Case VSP 12cm Led Xanh Lá (15 bóng)","42,000đ"
"18021","Fan Case VSP 12cm Led Đỏ (15 bóng)","42,000đ"
"4458","Fan Case 1st Player Fire Moon 12 RGB Pack 3 Fan (Hub + Remote)","610,000đ","13(tháng)"
"4447","Fan Case Deepcool RF120 12cm RGB Pack 3 Fan (Hub + Remote)","789,000đ","12(tháng)"
"4418","Fan Case Hollo 12cm RGB (Pack 2 Fan)","250,000đ","12(tháng)"
"4407","Fan Case Aigo DR12 3IN1 12cm RGB Pack 3 Fan (Hub + Remote)","390,000đ","6(tháng)"
"4383","Fan Case Player 12cm Led Đỏ (15 Led)","90,000đ","12(tháng)"
"4376","Fan Case VSP 12cm Led Đỏ (33 bóng)","50,000đ","3(tháng)"
"4372","Fan Case VSP 12cm Led Xanh Dương (15 Led)","42,000đ"
"4364","Fan Case trong suốt 12cm F120 Led nhiều màu","35,000đ"
"NGUỒN DƯỚI 400W"
"175217","Nguồn Xigmatek 200W POLIMA M12-600 (EN42685)","240,000đ","24(tháng)"
"84460","Nguồn Xigmatek 250W X-POWER III X-350 (EN45952)","365,000đ","36(tháng)"
"75536","Nguồn Jetek 350W G350 V2 + Dây Nguồn","390,000đ","36(tháng)"
"23822","Nguồn FSP AX350ATX 350W+ Dây Nguồn","375,000đ","12(tháng)"
"22867","Nguồn Jetek 230W Y500T + Dây Nguồn","235,000đ","36(tháng)"
"15776","Nguồn Aerocool Plus 350W ( Mã VX-350 )","350,000đ","36(tháng)"
"3229","Nguồn Acbel CE2 350W + Dây Nguồn","499,000đ","36(tháng)"
"3221","Nguồn Acbel HK+ 350W + Dây Nguồn","425,000đ","36(tháng)"
"2244","Nguồn Cooler Master Elite 350W (RS-350-PSAR-I3)","465,000đ","24(tháng)"
"NGUỒN 400W ĐẾN 600W"
"187987","Nguồn Deepcool 450W PF450D White","680,000đ","36(tháng)"
"184969","Nguồn Antec Antom V450 450W","475,000đ","36(tháng)"
"183661","Nguồn Segotep 500W Cruiser Q7","500,000đ","36(tháng)"
"179134","Nguồn Antec Antom B550-550W 80 Plus Bronze","825,000đ","36(tháng)"
"182998","Nguồn VSP Vision ATX 550W","209,000đ","24(tháng)"
"181814","Nguồn Aigo VK450 450W + Dây Nguồn","360,000đ","36(tháng)"
"180452","Nguồn Aigo 500W VK550 + Dây Nguồn","460,000đ","36(tháng)"
"173677","Nguồn NZXT C550W Bronze - Semi Modular 80 Plus","1,330,000đ","60(tháng)"
"171815","Nguồn Cooler Master 550W MWE 550 V2 230V 80 Plus Bronze (MPE-5501-ACABW-BEU)","1,050,000đ","36(tháng)"
"170698","Nguồn Xigmatek 450W X-POWER III X-500 ARTIC (EN48052)","720,000đ","36(tháng)"
"159214","Nguồn VSP Titan ET ATX 500W LED + Dây Nguồn (ET-500W)","550,000đ","36(tháng)"
"163118","Nguồn Cooler Master 450W MWE 450 V2 230V 80 Plus Bronze (MPE-4501-ACABW-BEU)","830,000đ","60(tháng)"
"161890","Nguồn Cooler Master Elite PC400 400W V3 (MPW-4001-PSABN1) (No Box)","590,000đ","36(tháng)"
"161767","Nguồn Segotep SG-650AE 550W 80 Plus White (AP550W-80PLUS)","730,000đ","36(tháng)"
"158278","Nguồn Cooler Master 400W MWE 400 V2 230V 80 Plus Bronze (MPE-4001-ACABW-BEU)","800,000đ","60(tháng)"
"157770","Nguồn Aerocool Plus 400W (VX PLUS 400)","360,000đ","36(tháng)"
"113849","Nguồn Jetek 450W G500 + Dây Nguồn","550,000đ","36(tháng)"
"113679","Nguồn Asus TUF Gaming 550W 80 Plus Bronze (TUF-550B-GAMING)","1,190,000đ","60(tháng)"
"113313","Nguồn E-Dra EP900 500W + Dây Nguồn","245,000đ","36(tháng)"
"112991","Nguồn Jetek 500W G550 + Dây Nguồn","674,000đ","36(tháng)"
"112530","Nguồn Jetek STAR Power NS500 500W + Dây Nguồn","510,000đ","36(tháng)"
"112510","Nguồn StarPower 550W 80 Plus Bronze","690,000đ","36(tháng)"
"112501","Nguồn StarPower 500W 80 Plus Bronze","590,000đ","36(tháng)"
"112495","Nguồn StarPower 400W 80 Plus Bronze","390,000đ","36(tháng)"
"104719","Nguồn Cooler Master Elite 400W V4 80 Plus White (MPE-4001-ACABN-EU)","670,000đ","36(tháng)"
"103384","Nguồn FSP Hyper K 500W 80 Plus 230V EU (HP500S)","790,000đ","36(tháng)"
"103376","Nguồn Xigmatek 600W X-POWER III X-650 (EN45990)","830,000đ","36(tháng)"
"103370","Nguồn Xigmatek 450W X-POWER III X-500 (EN45976)","680,000đ","36(tháng)"
"103363","Nguồn Xigmatek 400W X-POWER III X-450 (EN45969)","560,000đ","36(tháng)"
"100002","Nguồn Xigmatek 500W X-POWER III X-550 (EN45983)","760,000đ","36(tháng)"
"99948","Nguồn Gigabyte GP-P450B 450W 80 Plus Bronze","840,000đ","36(tháng)"
"99283","Nguồn Gigabyte GP-P550B 550W 80 Plus Bronze","910,000đ","36(tháng)"
"98078","Nguồn Xigmatek 550W Hydra M 80 Plus Bronze Full Modular (EN44207)","1,050,000đ","36(tháng)"
"97703","Nguồn Jetek STAR Power ST600 600W Plus + Dây Nguồn","740,000đ","36(tháng)"
"97687","Nguồn Jetek STAR Power ST500 500W Plus + Dây Nguồn","650,000đ","36(tháng)"
"97316","Nguồn Golden Field Dragon 500W XML600 + Dây Nguồn","599,000đ","36(tháng)"
"93863","Nguồn Segotep SG-750AE 650W 80 Plus White (AP650W-80PLUS)","990,000đ","36(tháng)"
"79137","Nguồn VSP ATX 420W (Đỏ)","360,000đ","36(tháng)"
"77613","Nguồn Acbel iPower 550 500W 80 Plus Bronze + Dây Nguồn","790,000đ","36(tháng)"
"77027","Nguồn Antec 500W VP500P Plus 80 Plus White + Dây Nguồn","870,000đ","36(tháng)"
"71131","Nguồn Deepcool DN500 500W 80 Plus White (DP-230EU-DN500)","890,000đ","36(tháng)"
"66043","Nguồn Acbel HK400N 400W + Dây Nguồn","420,000đ","36(tháng)"
"60146","Nguồn Deepcool DN550 550W 80 Plus White (DP-230EU-DN550)","920,000đ","36(tháng)"
"60136","Nguồn Deepcool DN450 450W 80 Plus White (DP-230EU-DN450)","650,000đ","36(tháng)"
"53470","Nguồn Cooler Master Elite P400 400W V3 (MPW-4001-PCABN1)","550,000đ","36(tháng)"
"51630","Nguồn Segotep SG-D700 600W (SG-D700-GAMING)","790,000đ","36(tháng)"
"51546","Nguồn Xigmatek 550W S550 Cerberus 80 Plus Bronze (EN41138)","1,090,000đ","36(tháng)"
"50352","Nguồn Antec 500W VP500PC Plus + Dây Nguồn","900,000đ","36(tháng)"
"49515","Nguồn VSPTECH Green Power 500 Plus 500W + Dây Nguồn","419,000đ","36(tháng)"
"43155","Nguồn Corsair CX650 650W 80 Plus Bronze","1,590,000đ","36(tháng)"
"40031","Nguồn Cooler Master Elite PC600 600W V3 (MPW-6001-PSABN1)","830,000đ","36(tháng)"
"37521","Nguồn Cooler Master Elite PC500 500W V3 (MPW-5001-PSABN1)","760,000đ","36(tháng)"
"37089","Nguồn Antec 500W VP500P Plus 80 Plus White + Dây Nguồn","900,000đ","36(tháng)"
"37004","Nguồn Acbel iPower 450 450W 80 Plus+ Dây Nguồn","749,000đ","36(tháng)"
"36873","Nguồn Corsair CX550 550W 80 Plus Bronze","1,250,000đ","36(tháng)"
"36186","Nguồn Acbel iPower 550 550W 80 Plus+ Dây Nguồn","790,000đ","36(tháng)"
"36178","Nguồn Acbel iPower G550 550W + Dây Nguồn","995,000đ","36(tháng)"
"33131","Nguồn Segotep 550W Super Battleship (S7GT-550W)","550,000đ","36(tháng)"
"30228","Nguồn Corsair CV550 550W 80 Plus Bronze","1,050,000đ","36(tháng)"
"29228","Nguồn Corsair CV450 450W 80 Plus Bronze","870,000đ","36(tháng)"
"28764","Nguồn Cooler Master 500W MWE 230V V2 80 Plus White (MPE-5001-ACABW)","890,000đ","36(tháng)"
"27113","Nguồn Cooler Master Elite 400W V2 (RS-400-PSAR-I3)","610,000đ","24(tháng)"
"26795","Nguồn Aerocool United Power 500W 80 Plus Certified","699,000đ","36(tháng)"
"23826","Nguồn Sama 500W 630 + Dây Nguồn","670,000đ","36(tháng)"
"22882","Nguồn Corsair VS450 450W 80 Plus White","765,000đ","36(tháng)"
"22872","Nguồn Xigmatek 600W X-Power II 650 (EN42463) 80 Plus White","730,000đ","36(tháng)"
"22859","Nguồn Cooler Master 460W Elite + Dây Nguồn","690,000đ","24(tháng)"
"22855","Nguồn Acbel CE2 400W + Dây Nguồn","630,000đ","36(tháng)"
"22381","Nguồn Huntkey CO-500 500W + Dây Nguồn","510,000đ","24(tháng)"
"22380","Nguồn Huntkey Jumper Smart CO-400 400W + Dây Nguồn","385,000đ","24(tháng)"
"20018","Nguồn Jetek 550W E550 Extreme RGB 80 Plus Gold + Dây Nguồn","1,100,000đ","36(tháng)"
"20002","Nguồn Jetek 500W P500 RGB 80 Plus Bronze + Dây Nguồn","950,000đ","36(tháng)"
"19998","Nguồn Jetek 500W P500 80 Plus Bronze + Dây Nguồn","950,000đ","36(tháng)"
"19993","Nguồn Jetek 600W M600 RGB 80 Plus White + Dây Nguồn","1,000,000đ","36(tháng)"
"19987","Nguồn Jetek 600W M600 80 Plus White + Dây Nguồn","1,090,000đ","36(tháng)"
"19972","Nguồn Jetek 500W M500 RGB 80 Plus White + Dây Nguồn","990,000đ","36(tháng)"
"19963","Nguồn Jetek 500W M500 80 Plus White + Dây Nguồn","890,000đ","36(tháng)"
"11242","Nguồn Corsair 550W VS550 80 Plus White","1,025,000đ","36(tháng)"
"11160","Nguồn Aerocool LUX RGB 550W 80 Plus Bronze","790,000đ","36(tháng)"
"3267","Nguồn Jetek 400W G450 + Dây Nguồn","520,000đ","36(tháng)"
"3290","Nguồn Arrow 420W 8cm (Không Dây Nguồn)","160,000đ","24(tháng)"
"3283","Nguồn Segotep 450W Super Battleship (S7GT-450W)","500,000đ","36(tháng)"
"3277","Nguồn Vision 420W + Dây Nguồn","420,000đ","36(tháng)"
"3262","Nguồn Jetek 400W G400 + Dây Nguồn","445,000đ","36(tháng)"
"3255","Nguồn Jetek 500W D650T + Dây Nguồn","289,000đ","12(tháng)"
"3253","Nguồn FSP Saga 400W + Dây Nguồn","475,000đ","36(tháng)"
"3238","Nguồn Acbel Plus 470W + Dây Nguồn","690,000đ","36(tháng)"
"3236","Nguồn Acbel CE2 450W + Dây Nguồn","640,000đ","24(tháng)"
"3227","Nguồn Acbel HK+ 450W + Dây nguồn","550,000đ","36(tháng)"
"3224","Nguồn Acbel HK+ 400W + Dây Nguồn","519,000đ","36(tháng)"
"3216","Nguồn Black.Sir 450W ( Mã PS-450BS )","599,000đ","36(tháng)"
"3208","Nguồn Aerocool Plus 600W ( Mã VX-600 )","550,000đ","36(tháng)"
"3204","Nguồn Aerocool Plus 500W ( Mã VX-500 )","485,000đ","36(tháng)"
"2261","Nguồn Sama 400W 535 + Dây nguồn","415,000đ","36(tháng)"
"2250","Nguồn Xigmatek 400W X-450 X-Power 80 Plus (EN40490)","485,000đ","36(tháng)"
"2246","Nguồn Cooler Master Elite 400W V3 (MPW-4001-ACABN1)","590,000đ","24(tháng)"
"NGUỒN 600W ĐẾN 800W"
"187989","Nguồn Deepcool 750W PM750D 80Plus Gold","1,800,000đ","36(tháng)"
"188014","Nguồn Cooler Master MWE Bronze V2 650W 80 Plus (MPE-6501-ACABW-BEU)+ Dây Nguồn","1,520,000đ","60(tháng)"
"186614","Nguồn 1St Player FK 650W (PS-650FK)","750,000đ","36(tháng)"
"186609","Nguồn Essential Series ET650 80 Plus Bronze (SST-ET650-B)","1,290,000đ","36(tháng)"
"185363","Nguồn Asus TUF Gaming 750W 80 Plus Bronze (90YE00D0-B0NA00)","2,360,000đ","60(tháng)"
"185369","Nguồn SilverStone ET750 750W 80Plus Gold (ST-ET750-G)","1,980,000đ","60(tháng)"
"184896","Nguồn 1St Player 600W Pro (Ps-600Uew)","950,000đ"
"150783","Nguồn Adata XPG Core Reaction 850w Gold 80 Plus","2,600,000đ","60(tháng)"
"179131","Nguồn Antec Antom CSK650-650W 80 Plus Bronze","1,090,000đ","36(tháng)"
"179139","Nguồn Antec Antom B650-650W 80 Plus Bronze","940,000đ","36(tháng)"
"181230","Nguồn Aerocool LUX RGB 750W Có Dây (LUX-750)","1,200,000đ","36(tháng)"
"178564","Nguồn Jetek SWAT 700W Bronze 80 Plus","1,390,000đ","36(tháng)"
"173674","Nguồn NZXT C750W Bronze - Semi Modular 80 Plus","1,680,000đ","60(tháng)"
"173676","Nguồn NZXT C650W Bronze - Semi Modular 80 Plus","1,530,000đ","60(tháng)"
"172938","Nguồn Corsair RM750 750W 80 Plus Gold Full Modular","2,720,000đ","60(tháng)"
"170551","Nguồn Deepcool 750W White 80 Plus Gold Full Modular (DQ750-M-V2L-WH)","2,500,000đ","60(tháng)"
"170554","Nguồn Deepcool 750W 80 Plus Gold Full Modular (DQ750-M-V2L)","1,780,000đ","60(tháng)"
"170510","Nguồn Corsair CV750 750W 80 Plus Bronze","1,490,000đ","36(tháng)"
"169670","Nguồn Thermaltake Smart Smart BX1 80 Plus Bronze Non-Modular (PS-SPD-0650NNSABE-1)","1,250,000đ","36(tháng)"
"158181","Nguồn MSI MPG A750GF 750W 80 Plus Gold Full Modular","2,590,000đ","60(tháng)"
"156262","Nguồn VSP 750W + Dây Nguồn","229,000đ","24(tháng)"
"146294","Nguồn NZXT 750W C750 80 Plus Gold Full Modular (NP-C750M-EU)","2,490,000đ","60(tháng)"
"146289","Nguồn Cooler Master 750W MWE 750 - V2 80 Plus Gold Non-Modular (MPE-7501-ACAAG-EU)","2,220,000đ","36(tháng)"
"133496","Nguồn Segotep GP850G 750W 80 Plus Gold Full Modular (GP-850G)","2,520,000đ","36(tháng)"
"131170","Nguồn FSP 700W Hydro Pro 80 Plus Bronze","1,450,000đ","60(tháng)"
"131163","Nguồn Silverstone VIVA 750 750W 80 Plus Bronze","1,590,000đ","60(tháng)"
"131063","Nguồn Asus ROG Strix 650W 80 Plus Gold Modular (ROG-STRIX-650G)","2,050,000đ","120(tháng)"
"122945","Nguồn Corsair CX750M 750W 80 Plus Bronze","2,190,000đ","36(tháng)"
"122830","Nguồn Deepcool DN650 650W 80 Plus White (DP-230EU-DN650)","770,000đ","36(tháng)"
"121919","Nguồn Jetek RM 750W 80 Plus Gold + Dây Nguồn","1,950,000đ","12(tháng)"
"121377","Nguồn Gigabyte GP-P650B 650W 80 Plus Bronze","1,300,000đ","36(tháng)"
"119803","Nguồn Cooler Master 750W V750 SFX Gold 80 Plus Gold Full Modular (MPY-7501-SFHAGV-EU)","3,090,000đ","60(tháng)"
"119442","Nguồn Jetek SWAT 650W 80 Plus Bronze + Dây Nguồn","1,250,000đ","36(tháng)"
"117873","Nguồn Gigabyte GP-AP750GM Aorus 750W 80 Plus Gold Modular","2,515,000đ","36(tháng)"
"116924","Nguồn Acbel iPower G700 700W + Dây Nguồn","1,050,000đ","36(tháng)"
"115465","Nguồn Thermaltake Smart RGB 700W 80 Plus White (PS-SPR-0700NHSAW)","1,090,000đ","36(tháng)"
"111786","Nguồn Super Flower Leadex III ARGB 750W 80 Plus Gold Full Modular White Edition (SF-750F14RG)","2,750,000đ","60(tháng)"
"111779","Nguồn Super Flower Leadex III 650W 80 Plus Gold Full Modular (SF-650F14HG)","2,190,000đ","60(tháng)"
"107741","Nguồn Cooler Master 600W MWE 600 V2 230V 80 Plus Bronze (MPE-6001-ACABW-BEU)","1,290,000đ","60(tháng)"
"105389","Nguồn Cooler Master 650W MWE 650 V2 230V 80 Plus Bronze (MPE-6501-ACABW-B)","1,390,000đ","60(tháng)"
"104102","Nguồn Cooler Master 750W MWE 750 - V2 80 Plus Gold Full Modular (MPE-7501-AFAAG-EU)","2,490,000đ","60(tháng)"
"103922","Nguồn Cooler Master 700W MWE 700 V2 230V 80 Plus Bronze (MPE-7001-ACABW-BEU)","1,500,000đ","60(tháng)"
"100628","Nguồn MSI MPG A650GF 650W 80 Plus Gold Full Modular","2,190,000đ","36(tháng)"
"99301","Nguồn Gigabyte GP-P750GM 750W 80 Plus Gold Full Modular","2,230,000đ","36(tháng)"
"94087","Nguồn Cooler Master 750W MWE 750 V2 230V 80 Plus Bronze (MPE-7501-ACABW-BEU)","1,720,000đ","60(tháng)"
"89931","Nguồn VSPTECH VSP-BR700 700W 80 Plus Bronze","750,000đ","36(tháng)"
"79149","Nguồn VSP ES650W Esport Gaming 650W RGB 80 Plus Bronze","850,000đ","36(tháng)"
"78868","Nguồn Asus ROG Strix 750W 80 Plus Gold Modular (ROG-STRIX-750G)","3,250,000đ","120(tháng)"
"64817","Nguồn Corsair 600W SF600 SFX 80 Plus Platinum Full Modular","3,490,000đ","36(tháng)"
"64307","Nguồn Gigabyte GP-B700H 700W 80 Plus Bronze","1,590,000đ","36(tháng)"
"53646","Nguồn Antec 700W Neo ECO Gold ZEN 80 Plus Gold (NE700G ZEN EC)","1,990,000đ","60(tháng)"
"53149","Nguồn Corsair CV650 650W 80 Plus Bronze","1,280,000đ","36(tháng)"
"48297","Nguồn Gamdias Astrape M1-650B RGB 650W 80 Plus Bronze","1,090,000đ","36(tháng)"
"43011","Nguồn Cooler Master 650W MWE 650 V2 80 Plus White (MPE-6501-ACABW)","1,190,000đ","36(tháng)"
"40035","Nguồn Cooler Master Elite PC700 700W V3 (MPW-7001-PSABN1)","860,000đ","36(tháng)"
"38545","Nguồn Kingmaster 750W (SPEEP750)","390,000đ","36(tháng)"
"37205","Nguồn Cooler Master 750W MWE 750 80 Plus Gold Full Modular (MPY-7501-AFAAG)","2,490,000đ","60(tháng)"
"37192","Nguồn Cooler Master 650W MWE 650 80 Plus Gold Full Modular (MPY-6501-AFAAG)","2,290,000đ","60(tháng)"
"31388","Nguồn Cooler Master 750W MWE 750 V2 80 Plus Bronze (MPE-7501-ACAAB)","1,800,000đ","60(tháng)"
"23819","Nguồn Golden Field 500W GTX580 + Dây Nguồn","599,000đ","36(tháng)"
"22877","Nguồn Vision 650W + Dây Nguồn","230,000đ","24(tháng)"
"22861","Nguồn Cooler Master 700W MWE 700 V2 80 Plus Bronze (MPE-7001-ACAAB)","1,650,000đ","24(tháng)"
"20023","Nguồn Jetek 650W E650 Extreme RGB 80 Plus Gold + Dây Nguồn","1,450,000đ","36(tháng)"
"20013","Nguồn Jetek 600W P600 RGB 80 Plus Bronze + Dây Nguồn","1,580,000đ","36(tháng)"
"20008","Nguồn Jetek 600W P600 80 Plus Bronze + Dây Nguồn","1,100,000đ","36(tháng)"
"15941","Nguồn Acbel iPower G600 600W + Dây Nguồn","1,040,000đ","36(tháng)"
